text	label
for a group of people who hate homosexuals you all sure do loving sucking Donald's Dick fags!!!!	1
Hope YOU ALL ENJOYED YOUR CHAMPAGNE- GOES IT'S ABOUT TO GET UGLY!!!	0
Mysterious Disappearance Of Flu In San Diego Prompted Call For Audit Of COVID Records | ZeroHedge	0
"Fact Check: Joe Biden Claims Trump Has Not Acted to Lower Medicare Drug Prices

More lies from 
Sleepy Creepy Joe"	0
I Stand With My Great  Law Enforcement Man And Women. Here is one  of are Great  Sheriffs of my Country of Manatee Country Florida. We have a Great Bunch of Officers . Thank You  to all the Law Enforcement Officers 	0
"This is one evil, dumb, hateful bi*ch who wants to see America fail at all costs

D.C. Mayor Puts Children at Risk, Contradicts CDCs Guidance"	1
Let's WIN this Jr. 	0
Too bad mom isn't black. She cold throw a fit, riot and burn the town down with backing from local politicians.	1
"Penalties 
1-1

Scotland V Serbia

Fffs 

Now we gota sniper UP 
STK
&
HunkerDOWN 
FSO

key for nonmil/civi 

STK ShootToKill
FSO FullStopOhyahhhhhh"	0
Yep. This is him. What a dick.	1
God fucking damn someone just put a fucking gun to his fucking head and pull the fucking trigger already	1
The old reptilian prune. Is dead! Millions of aborted babies now point fingers of accusation against her!	0
"I know youre hurt. We had an election that was stolen from us. It was a landslide election and everyone knows it, especially the other side. But you have to go home now. We have to have peace. We have to have law and order, we have to respect our great people in law and order. We dont want anybody hurt. Its a very tough period of time.

This was a fraudulent election, he continued. But we cant play into the hands of these people. We have to have peace. So go home, we love you. You are very special. Youve seen what happens, you see how others are treated who are so bad and so evil, I know how you feel, but go home and go home in peace.

 Donald J. Trump January 6, 2021

So much for your Trump is a Lion memes."	0
Stacey Abrams sister!!! 	0
The NYPD should just walk off the job and allow the city to devolve into absolute anarchy. The only way to cleanse that shithole is with the all cleansing fire of vigilante justice.	1
Muslim child rapists	1
"Dem-Appointed Health Secretary Used Misleading Chart To Push Mask Mandates

;utm_medium=westernjournalism&#038;utm_campaign=parler"	0
NEW VIDEO: You Have To Eat Outdoors... Indoors. This is really stupid!	0
"Coronavirus: Oxford vaccine triggers immune response

A coronavirus vaccine developed by the University of Oxford appears safe and triggers an immune response.
Trials involving 1,077 people showed the injection led to them making ......."	0
I thought police weren't allowed to arrest black people for misdemeanors in DC? Shouldn't BLM be burning the place down? | UPDATE: Former Mueller Prosecutor Jeannie Rhee Is Tied to Arrest of Proud Boys Chairman Enrique Tarrio	0
WHERE THE MANIPULATION OF MEDIA BRINGS YOU, PLEASE WATCH AND SHARE WITH EVERYONE	0
All should be removed from America forever!	0
Coincidence? Third In Line For President, Speaker Pelosi Remains Isolated At Home While Multiple People Around President Trump and VP Pence Test Posititive For COVID19	0
WOW. WOW. WOW. A Democrat running for office in Manhattan just publicly accused Andrew Cuomo of sexually harassing her for years.	0
DemocRATS  wont cooperate with the Feds because they hate Trump Let them burn their shit hole cities down #secessionnow	1
"These White House Correspondents saying that Kayleigh is denying reality !! GIVE ME A BREAK these liberal parrots are 100% in the Democrats pocket. They lie for a living, biggest hypocrites and continually spread bullshit every night to the voters in America.

WHCA president accuses McEnany of 'denying reality' during press briefings"	1
Karma is a bitch..just sayin	0
"Let this sink in!
Start your own schools!"	0
Can't wait!	0
Expert Behind Michigan County Audit Warns New Info Coming from State Will 'Drastically Change the Playing Field'	0
"Ep-005 - What to expect from the upcoming VP Debate Wednesday.. 

Available now!"	0
#tyrant #tyrants #tyranny #EnoughisEnough	0
RIP AMERICA. She is gone.	0
I pray this is the real Tammy Bruce. Love you Girl!! Keep up the fight!!	0
"IS ANYONE ELSE HAVING PROBLEMS UPLOADING PHOTOS/MEMES? AND HOW DO WE CONTACT THE ""HELP"" HERE?
ANY RESPONSE IS APPRECIATED.
THANK YOU."	0
evil men they did this!	0
PEDO Fon FILE Justice ROBERTS that is WHY SCOTUS REFUSED TEXAS CASE! Need CORRUPT HAIRY ASS IN OFFICE!	1
"Leaked documents show how #China  is using #Ai and mass #surveillance to commit cultural genocide and put people in #ConcentrationCamps  

 
#CrimesAgainstHumanity #HRW #PrisonPlanet #BigBrother #Matrix #Communism #ai"	0
Failing to perform their sworn duties!	0
My power shows itself most effective in your weakness.	0
The leftist Commie NAZI Democratic Party of Jim Crow and BLM ( all donations from BLM go to the Demoncrats Commie party) dont want anything to do with the blacks or Hispanics! Just their votes! The blacks and Hispanics are being used as useful idiots by the white leftists Commie Demoncrat Nazi party. Once they regain power, you useful idiots will never see freedom again! Because your usefulness will no longer be required in the plantation of Jim Crow! The blacks and Hispanics will never wake up, after 50 years of the betrayal by the Democratic Party they still dont know who their enemys are.They keep on voting for them year after year. They are their own worst enemy. Go figure! Liberalism is a mental retardation disorder!	1
"Texas Sues Georgia, Michigan, Pennsylvania, and Wisconsin at Supreme Court over Election Rules

We need ALL RED STATES TO JOIN TEXAS AND SUE TODAY."	0
CONFIRMED: Governor Whitmer Begs Michiganders Not to Travel to their Summer Home -- Then Her Cars Are Seen Parked Outside of HER SUMMER HOME!.	0
"We are a nation founded by leaders who fought tyranny and oppression to ensure that all American citizens be treated fairly and equally across this land. These constitutional and God-given rights should never be denied or disguised behind false prosecution or political persecution out of fear, hate, or an opposing voice. Those who scowl at the very core of our Republic and act from vengeance or revenge against one of us, threaten the safety and security of all of us.
A Personal Statement from General Flynn to America: Faith, Family, and Friendships - UncoverDC"	0
"A little bit about me...

-Im strong Pro-life
-Touch my #2A and die
-I unequivocally support #Potus
-I drive fast (really)
-I love bacon #fucktheleft
-Oh yeah, I swear a lot

But most importantly, Im a #Patriot. I stand for the anthem, kneel to pray, and dont stand for shit that threatens my family, my property, or myself. Im proud of what #Potus has done for us. I voted for him in 2016 will again in 2020 and if theres a way, again in 2024.

And thats me. If you arent, please follow, I WILL follow you back.

Thanks for reading!"	0
I can't believe this is continuing I know Biden Harris cheated you know they cheated the whole world knows they cheated time to prove it then get them put in prison along with anybody that helped them pure treason	0
"WHO'S THE IDIOT THAT SAYS AUNT JEMIMA IS RACIST. 
MY GOD PEOPLE, I KNOW THAT BLACK PEOPLE HAVE NEVER THOUGHT THAT RACIST. FIRST THIS WAS THE FIRST MILLIONAIRE BLACK WOMAN IN AMERICA. ALSO THE BEST PANCAKE SYRUP. 
DO YOU LEFTIST JUST MAKE STUFF UP?
NO BLACK PEOPLE AGREE WITH YOU"	1
"I received this in my comments on one of my Trump Train Post. From @Lihartke

Do your thing American Patriots. We control this country. Not politicians. 

ECHO THE HELL OUT OF THIS. 
GET ON THE PHONE AND DO YOUR CIVIL DUTY

LETS KEEP AMERICA GREAT!!!!!!

Call the Supreme Court and ask for an Emergency Stay on this election due to an attempted coup 
202-479-3000
We the people can do this! Share this far and wide!"	0
Something to understand....	0
"Who TF wrote this article? Who actually has thoughts like this, writes them down, and then goes ""yea, that sounds good"" #ignorance #boogaloo2020"	0
"I think the classless banana shit is getting old.

It was done through hypnosis.

He looks like that old pic of uncle ugly Sam.
White hair . scary looking
White albino
Looking dickwith a big fat white girl.
He told me it was more fun stealingfrom me. Ugh.
Finger emoji"	1
"@TrumpFreedomFighters has this makeover suggestion for the 45th and best ever POTUS.

Now I think this would be a killer look!

Come on Donald. 

Get the #DonLook"	0
Perfect 	0
I stand corrected, I did find institutions of systemic racism in our country: welfare, HUD, planned parenthood, affirmative action, BLM, ABC,NBC,CNN, and many more that practice racial bias, promotion of racial hatred and well, rampant stupidity. White apologist liberal idiocy is the core of all this. Yet, if you really look at that group very closely...I think they are worse than the klan.	1
"Hey douchebag cunt Pelosi 
you talk about our president being held accountable and that nobody is above the law 
our great president has not done anything wrong that he should be held accountable for 
you are nothing but a crying little fucking baby !!
get over it!!
 he is our president and he will be our president for five more years"	1
Study Finds 96% of Biologists Think Life Begins at Conception	0
Watch Live	0
So now it will take Georgia hours/ days to count the last 10k votes ??? This election is the biggest fraud in the history of the USA !! My vote is to go to war with these fucking Democrats and kill them ALL !!!	1
The president legal team are a bunch of fucking hacks!!!! You spend only 2 hours defending the president after the Democrats just spent 3 fucking days pushing propaganda with the MSM help!!! But the presidents legal team only defends him for 2 hours!! These people probably dont even wanna help the president because they are scared of what the deepstate will do after president Trump is out of office. It makes me sick the presidents defense team should have did the same thing the Democrats did!! STOP THINKING EVERYTHING IS IN THE BAG ITS NOT!	0
Fresh look on why the alcohol and cigarette ban in south africa is pure stupidity. But what can be expected from incompetent gangsters #fuck #anc #covid19 #qanonpatriots #risepatriots #fuckblm #fucknwo #qanonworldwide	1
AND THEN WE GOT THIS PIECE OF CRAP 	0
Fellow DC Federal Judge Signals Emmet Sullivan May Challenge Flynn Pardon	0
"This so-called conservative government are riding roughshod over freedom and democracy. The truth is they are marxists through and through, only pretending to be conservatives in order to appear distinct from Labour. The people are waking up, 2024 and Torys will lose the election. #marxism #fakeconservative

Boris Johnson's absurd nanny state crusade | The Spectator"	0
Right now, the number 1 thing that us red folks must do is continue to show the folks in this country the abuses that the democrats are putting us through. Then in 2022 we MUST take back the House and impeach this fraudulent president.	0
I told you and you didnt listen!!! Republicans are eunuchs!!! They serve and empower Jezebel!!!	1
EXCLUSIVE: DHS says Los Angeles sheriffs sanctuary policy will kill innocent people - - @washtimes	0
"ESPN has become a joke. Just stick to sports.

ESPN Host Dan Le Batard to Keep His Job After Anti-Trump Rant."	0
Shouldnt all these new voters moving to Georgia have to file a declaration of Domicile before they can register to vote here or at least lived in the state six months? If they have already voted in another state for this election they should not be allowed to vote a second time in Georgia! Is this more Democratic BS!!	0
Stupid in the name of Science.	0
I know she aint say it but did anyone else here these black bitches or nah	1
Multiculturalism is the process of turning every European nation literally into a colony of Pakistan, India or Somalia.	0
CNN Pushes Joe Biden As A 'Man Of Faith' Who Can Win Over Evangelical Voters	0
"Democrats allow those exposed to COVid to vote in person for the house speaker...
But we peons are not allowed to:
Attend religious services
Be with loved ones in the hospital
Attend weddings or funerals
See the birth of a child
Let our children attend school
Celebrate Thanksgiving or Christmas with family members
Gather unless we are protesting
Elitism at its finest....
READ YOUR HISTORY....
AMERICAN FREEDOM IS BEING SLOWLY REMOVED."	1
